code;network__codes;network__id;network__links;network__name;links;color;routes;geojson__type;geojson__coordinates;text_color;physical_modes;codes;closing_time;opening_time;commercial_mode__id;commercial_mode__name;id;name;nb_routes;direction_ids;direction_names;stop_areas_ids;stop_areas_names;is_frequence;direction_types
T9;[{'type': 'source', 'value': 'FR1:Operator:1004:LOC'}];network:IDFM:Operator_1004;[];Keolis Ouest Val-de-Marne;[];5091CB;[{'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:70604:FR1'}], 'name': 'Porte de Choisy', 'links': [], 'coord': {'lat': '48.819797', 'lon': '2.36501'}, 'label': 'Porte de Choisy (Paris)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:70604'}, 'quality': 0, 'name': 'Porte de Choisy (Paris)', 'id': 'stop_area:IDFM:70604'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'KT9:ServiceJourneyPattern:8064-C02317-DWH-C02317-R-02:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'KT9:ServiceJourneyPattern:8064-C02317-DWH-C02317-R-03:LOC'}, {'type': 'source', 'value': 'KT9:Route:C02317-R:LOC'}], 'name': 'T9-Retour', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'inbound', 'id': 'route:IDFM:KT9:C02317-R'}, {'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:69656:FR1'}], 'name': 'Orly - Gaston Viens', 'links': [], 'coord': {'lat': '48.744817', 'lon': '2.407681'}, 'label': 'Orly - Gaston Viens (Orly)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:69656'}, 'quality': 0, 'name': 'Orly - Gaston Viens (Orly)', 'id': 'stop_area:IDFM:69656'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'KT9:ServiceJourneyPattern:32224-C02317-DWH-C02317-A-04:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'KT9:ServiceJourneyPattern:9665-C02317-DWH-C02317-A-01:LOC'}, {'type': 'source', 'value': 'stif:Route:local-9666-C02317-119:LOC'}], 'name': 'T9-Aller', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'outbound', 'id': 'route:IDFM:stif:local-9666-C02317-119'}];MultiLineString;[];FFFFFF;[{'id': 'physical_mode:Tramway', 'name': 'Tramway'}];[{'type': 'Netex_PrivateCode', 'value': '522522009'}, {'type': 'source', 'value': 'FR1:Line:C02317:'}];024200;044800;commercial_mode:Tramway;Tramway;line:IDFM:C02317;Orly - Gaston Viens - Porte de Choisy;2;['route:IDFM:KT9:C02317-R', 'route:IDFM:stif:local-9666-C02317-119'];['T9-Retour', 'T9-Aller'];['stop_area:IDFM:70604', 'stop_area:IDFM:69656'];['Porte de Choisy', 'Orly - Gaston Viens'];['False', 'False'];['inbound', 'outbound']
T1;[{'type': 'source', 'value': 'FR1:Operator:100:LOC'}];network:IDFM:Operator_100;[];RATP;[{'internal': True, 'type': 'disruption', 'id': 'af14f3f4-cb8a-11ec-beff-005056a44da2', 'rel': 'disruptions', 'templated': False}, {'internal': True, 'type': 'disruption', 'id': 'af880024-cb8a-11ec-8d93-005056a47b86', 'rel': 'disruptions', 'templated': False}];003CA6;[{'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:72041:FR1'}], 'name': 'Noisy-le-Sec', 'links': [{'internal': True, 'type': 'disruption', 'id': 'ce544f90-1f59-11ec-b981-005056a44da2', 'rel': 'disruptions', 'templated': False}, {'internal': True, 'type': 'disruption', 'id': 'ce949154-1f59-11ec-9813-005056a47b86', 'rel': 'disruptions', 'templated': False}, {'internal': True, 'type': 'disruption', 'id': 'ceb63818-1f59-11ec-a7ef-005056a47b86', 'rel': 'disruptions', 'templated': False}, {'internal': True, 'type': 'disruption', 'id': 'cec23dac-1f59-11ec-89e0-005056a44da2', 'rel': 'disruptions', 'templated': False}], 'coord': {'lat': '48.896234', 'lon': '2.459862'}, 'label': 'Noisy-le-Sec (Noisy-le-Sec)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:72041'}, 'quality': 0, 'name': 'Noisy-le-Sec (Noisy-le-Sec)', 'id': 'stop_area:IDFM:72041'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439052:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439054:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439055:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439057:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439060:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:2747-C01389-2439859'}, {'type': 'source', 'value': 'RATP:Route:2747-C01389-2439859:LOC'}], 'name': 'Asnières - Quatre Routes - Noisy-le-Sec', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'inbound', 'id': 'route:IDFM:C01389-inbound'}, {'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:72267:FR1'}], 'name': 'Asnières - Quatre Routes', 'links': [], 'coord': {'lat': '48.926789', 'lon': '2.274387'}, 'label': 'Asnières - Quatre Routes (Asnières-sur-Seine) (Bois-Colombes)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:72267'}, 'quality': 0, 'name': 'Asnières - Quatre Routes (Asnières-sur-Seine) (Bois-Colombes)', 'id': 'stop_area:IDFM:72267'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2379351:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2379352:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439053:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439056:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439058:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439059:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2747-C01389-2439061:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:2747-C01389-2380201'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:2747-C01389-2439858'}, {'type': 'source', 'value': 'RATP:Route:2747-C01389-2380201:LOC'}, {'type': 'source', 'value': 'RATP:Route:2747-C01389-2439858:LOC'}], 'name': 'Noisy-le-Sec - Asnières - Quatre Routes', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'outbound', 'id': 'route:IDFM:C01389-outbound'}];MultiLineString;[];FFFFFF;[{'id': 'physical_mode:Tramway', 'name': 'Tramway'}];[{'type': 'Netex_PrivateCode', 'value': '100112011'}, {'type': 'source', 'value': 'FR1:Line:C01389:'}];023900;044500;commercial_mode:Tramway;Tramway;line:IDFM:C01389;Quatre Routes - Noisy-le-Sec;2;['route:IDFM:C01389-inbound', 'route:IDFM:C01389-outbound'];['Asnières - Quatre Routes - Noisy-le-Sec', 'Noisy-le-Sec - Asnières - Quatre Routes'];['stop_area:IDFM:72041', 'stop_area:IDFM:72267'];['Noisy-le-Sec', 'Asnières - Quatre Routes'];['False', 'False'];['inbound', 'outbound']
T2;[{'type': 'source', 'value': 'FR1:Operator:100:LOC'}];network:IDFM:Operator_100;[];RATP;[];CF009E;[{'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:64758:FR1'}], 'name': 'Pont de Bezons', 'links': [], 'coord': {'lat': '48.923156', 'lon': '2.21798'}, 'label': 'Pont de Bezons (Bezons)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:64758'}, 'quality': 0, 'name': 'Pont de Bezons (Bezons)', 'id': 'stop_area:IDFM:64758'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:565-C01390-1301625:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:565-C01390-938155:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:565-C01390-938160:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540654:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540657:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540658:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-938157:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-938159:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:565-C01390-2240132'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:7105-C01390-2545243'}, {'type': 'source', 'value': 'RATP:Route:565-C01390-2240132:LOC'}, {'type': 'source', 'value': 'RATP:Route:7105-C01390-2545243:LOC'}], 'name': 'Porte de Versailles - Pont de Bezons', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'inbound', 'id': 'route:IDFM:C01390-inbound'}, {'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:71045:FR1'}], 'name': 'Porte de Versailles', 'links': [], 'coord': {'lat': '48.832525', 'lon': '2.287837'}, 'label': 'Porte de Versailles (Paris)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:71045'}, 'quality': 0, 'name': 'Porte de Versailles (Paris)', 'id': 'stop_area:IDFM:71045'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540646:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540647:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540655:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540656:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7105-C01390-2540659:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:7105-C01390-2543552'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:7105-C01390-2545242'}, {'type': 'source', 'value': 'RATP:Route:7105-C01390-2543552:LOC'}, {'type': 'source', 'value': 'RATP:Route:7105-C01390-2545242:LOC'}], 'name': 'Pont de Bezons - Porte de Versailles', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'outbound', 'id': 'route:IDFM:C01390-outbound'}];MultiLineString;[];FFFFFF;[{'id': 'physical_mode:Tramway', 'name': 'Tramway'}];[{'type': 'Netex_PrivateCode', 'value': '100112012'}, {'type': 'source', 'value': 'FR1:Line:C01390:'}];023500;050200;commercial_mode:Tramway;Tramway;line:IDFM:C01390;Porte de Versailles - Pont de Bezons;2;['route:IDFM:C01390-inbound', 'route:IDFM:C01390-outbound'];['Porte de Versailles - Pont de Bezons', 'Pont de Bezons - Porte de Versailles'];['stop_area:IDFM:64758', 'stop_area:IDFM:71045'];['Pont de Bezons', 'Porte de Versailles'];['False', 'False'];['inbound', 'outbound']
T3a;[{'type': 'source', 'value': 'FR1:Operator:100:LOC'}];network:IDFM:Operator_100;[];RATP;[];FF7E2E;[{'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:74002:FR1'}], 'name': 'Pont du Garigliano - Hôpital Européen G. Pompidou', 'links': [], 'coord': {'lat': '48.838514', 'lon': '2.270608'}, 'label': 'Pont du Garigliano - Hôpital Européen G. Pompidou (Paris)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:74002'}, 'quality': 0, 'name': 'Pont du Garigliano - Hôpital Européen G. Pompidou (Paris)', 'id': 'stop_area:IDFM:74002'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7130-C01391-2545110:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7130-C01391-2545111:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7633-C01391-2545824:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7633-C01391-2545826:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:7130-C01391-2545217'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:7633-C01391-2546534'}, {'type': 'source', 'value': 'RATP:Route:7130-C01391-2545217:LOC'}, {'type': 'source', 'value': 'RATP:Route:7633-C01391-2546534:LOC'}], 'name': 'Porte de Vincennes - Pont du Garigliano - Hôpital Européen G. Pompidou', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'inbound', 'id': 'route:IDFM:C01391-inbound'}, {'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:71663:FR1'}], 'name': 'Porte de Vincennes', 'links': [], 'coord': {'lat': '48.847157', 'lon': '2.41017'}, 'label': 'Porte de Vincennes (Paris)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:71663'}, 'quality': 0, 'name': 'Porte de Vincennes (Paris)', 'id': 'stop_area:IDFM:71663'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:547-C01391-909593:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:7633-C01391-2545825:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:547-C01391-2427353'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:7633-C01391-2546533'}, {'type': 'source', 'value': 'RATP:Route:547-C01391-2427353:LOC'}, {'type': 'source', 'value': 'RATP:Route:7633-C01391-2546533:LOC'}], 'name': 'Pont du Garigliano - Hôpital Européen G. Pompidou - Porte de Vincennes', 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'outbound', 'id': 'route:IDFM:C01391-outbound'}];MultiLineString;[];000000;[{'id': 'physical_mode:Tramway', 'name': 'Tramway'}];[{'type': 'Netex_PrivateCode', 'value': '100112013'}, {'type': 'source', 'value': 'FR1:Line:C01391:'}];024700;051500;commercial_mode:Tramway;Tramway;line:IDFM:C01391;Pont du Garigliano - Hôpital Européen G. Pompidou - Porte de Vincennes;2;['route:IDFM:C01391-inbound', 'route:IDFM:C01391-outbound'];['Porte de Vincennes - Pont du Garigliano - Hôpital Européen G. Pompidou', 'Pont du Garigliano - Hôpital Européen G. Pompidou - Porte de Vincennes'];['stop_area:IDFM:74002', 'stop_area:IDFM:71663'];['Pont du Garigliano - Hôpital Européen G. Pompidou', 'Porte de Vincennes'];['False', 'False'];['inbound', 'outbound']
T3b;[{'type': 'source', 'value': 'FR1:Operator:100:LOC'}];network:IDFM:Operator_100;[];RATP;[];00AE41;"[{'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:71663:FR1'}], 'name': 'Porte de Vincennes', 'links': [], 'coord': {'lat': '48.847157', 'lon': '2.41017'}, 'label': 'Porte de Vincennes (Paris)', 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:71663'}, 'quality': 0, 'name': 'Porte de Vincennes (Paris)', 'id': 'stop_area:IDFM:71663'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:550-C01679-1931444:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:550-C01679-1931445:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:550-C01679-1931448:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:550-C01679-1931449:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:550-C01679-2057341:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:550-C01679-2194711'}, {'type': 'source', 'value': 'RATP:Route:550-C01679-2194711:LOC'}], 'name': ""Porte d'Asnières - Marguerite Long - Porte de Vincennes"", 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'inbound', 'id': 'route:IDFM:C01679-inbound'}, {'direction': {'embedded_type': 'stop_area', 'stop_area': {'codes': [{'type': 'source', 'value': 'FR::multimodalStopPlace:71505:FR1'}], 'name': ""Porte d'Asnières - Marguerite Long"", 'links': [], 'coord': {'lat': '48.890481', 'lon': '2.302708'}, 'label': ""Porte d'Asnières - Marguerite Long (Paris)"", 'timezone': 'Europe/Paris', 'id': 'stop_area:IDFM:71505'}, 'quality': 0, 'name': ""Porte d'Asnières - Marguerite Long (Paris)"", 'id': 'stop_area:IDFM:71505'}, 'codes': [{'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2778-C01679-1931446:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2778-C01679-1931447:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2778-C01679-1931450:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:2778-C01679-1931451:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:3504-C01679-2485760:LOC'}, {'type': 'Netex_ServiceJourneyPattern', 'value': 'RATP:ServiceJourneyPattern:3504-C01679-2485761:LOC'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:2778-C01679-2194710'}, {'type': 'ntfs_source', 'value': 'IDFM:RATP:3504-C01679-2486705'}, {'type': 'source', 'value': 'RATP:Route:2778-C01679-2194710:LOC'}, {'type': 'source', 'value': 'RATP:Route:3504-C01679-2486705:LOC'}], 'name': ""Porte de Vincennes - Porte d'Asnières - Marguerite Long"", 'links': [], 'is_frequence': 'False', 'geojson': {'type': 'MultiLineString', 'coordinates': []}, 'direction_type': 'outbound', 'id': 'route:IDFM:C01679-outbound'}]";MultiLineString;[];FFFFFF;[{'id': 'physical_mode:Tramway', 'name': 'Tramway'}];[{'type': 'Netex_PrivateCode', 'value': '100112003'}, {'type': 'source', 'value': 'FR1:Line:C01679:'}];025400;045400;commercial_mode:Tramway;Tramway;line:IDFM:C01679;Porte de Vincennes - Porte d'Asnières - Marguerite Long;2;['route:IDFM:C01679-inbound', 'route:IDFM:C01679-outbound'];"[""Porte d'Asnières - Marguerite Long - Porte de Vincennes"", ""Porte de Vincennes - Porte d'Asnières - Marguerite Long""]";['stop_area:IDFM:71663', 'stop_area:IDFM:71505'];"['Porte de Vincennes', ""Porte d'Asnières - Marguerite Long""]";['False', 'False'];['inbound', 'outbound']
